danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,emotion
0.413,0.478,8,-4.261,1,0.0335,0.677,0,0.109,0.191,131.484,3PLXMb4ZePgPpYNo5nXEGY,4,love
0.808,0.669,4,-7.003,1,0.149,0.0159,0.0639,0.0733,0.529,100.042,4PEY9XQbPghIpq59qQh7XF,4,love
0.53,0.398,3,-12.359,0,0.0341,0.458,0.00957,0.0832,0.456,77.944,4IFh1uImEp02P7wQerkQ9y,4,love
0.491,0.172,9,-10.64,1,0.0343,0.933,1e-05,0.0932,0.279,151.779,3bELVNyQDvjRqJiMiFoohe,4,love
0.63,0.53,0,-7.259,1,0.0434,0.4,0,0.177,0.417,108.038,2YlZnw2ikdb837oKMKjBkW,3,love
0.752,0.662,5,-6.766,1,0.0361,0.0188,0.0935,0.212,0.371,123.996,1cZhlHqoerILPQ2lNyhj7o,4,love
0.0994,0.121,7,-17.763,1,0.0433,0.793,0.827,0.335,0.0378,89.428,3yNHtmi0SbMzzdwVrFg98i,4,love
0.486,0.967,5,-4.786,1,0.079,0.364,4.6e-06,0.666,0.162,132.026,5EZT9Qv5bb4K0Sx1OVJ67s,4,love
0.707,0.537,5,-10.289,0,0.0416,0.203,0.000284,0.168,0.416,109.976,7MCcHK1S8a2O31isP72wJA,4,love
0.593,0.75,8,-5.993,1,0.0337,0.327,3.32e-05,0.101,0.45,118.005,428lSKYV9R5f5d4XGOeniY,4,love
0.758,0.459,0,-5.947,0,0.109,0.00834,0,0.0742,0.828,78.097,6dFOwtd9iBMERardJvsIxY,4,love
0.622,0.542,1,-7.196,1,0.0234,0.225,0,0.155,0.697,89.974,0ce5f4YhjPdfQ7XZ0HsIf2,4,love
0.636,0.873,0,-4.672,0,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,2AW37v0bDyuOzGP3XnmFuA,4,love
0.726,0.178,0,-9.993,0,0.0654,0.94,0.893,0.106,0.514,115.397,4OuOKeME1A0SueN5varJqR,4,love
0.657,0.843,6,-5.026,1,0.0627,0.186,0,0.378,0.488,163.966,1FMNuRMIcPD6PDQGoi5Ifn,4,love
0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,6Qyc6fS4DsZjB2mRW9DsQs,3,love
0.775,0.124,7,-19.447,1,0.0644,0.899,8.84e-06,0.106,0.328,138.954,3sQIESZGkkxYRn4NCq9B55,4,love
0.633,0.842,0,-4.261,1,0.0566,0.0101,0.00167,0.166,0.287,124.008,55Tom2dk5sMx1UTJPiTUbX,4,love
0.327,0.412,0,-8.511,1,0.029,0.489,7.72e-06,0.292,0.173,86.419,4R1lqeqba15OCnAMB7nLgv,4,love
0.57,0.0866,5,-16.139,0,0.176,0.658,3.52e-06,0.154,0.208,117.147,4Xv1crOLCZIuWDRW4d7ePJ,4,love
0.403,0.553,0,-8.738,1,0.0552,0.685,3.85e-05,0.228,0.543,162.581,4zP4mkNgtK75UsscbVsVyZ,4,love
0.698,0.663,7,-4.293,1,0.0363,0.224,0,0.0974,0.315,113.092,6dgWWAs5yhWPOtvE1zuoQ1,4,love
0.775,0.537,0,-6.978,1,0.141,0.326,0,0.0792,0.403,73.484,4LfoYkTuIPgJ2RlNkN5P5C,4,love
0.209,0.412,0,-9.733,1,0.0443,0.172,0.15,0.0843,0.162,86.26,2jTidefcsTu6VQhpIImJrt,3,love
0.573,0.064,7,-22.255,1,0.044,0.995,0.938,0.107,0.174,104.626,7GwgtFciU19mkx0ZoZSrRp,4,love
0.68,0.381,11,-10.084,0,0.225,0.862,3.72e-06,0.0985,0.215,71.448,6gx8YAvoqFT93HRwMqBOM5,4,love
0.629,0.551,7,-9.44,1,0.0321,0.685,2.88e-05,0.0889,0.698,81.995,75ATxsSO6V87RSR4UXLj2G,4,love
0.697,0.766,1,-5.855,1,0.0372,0.443,0,0.152,0.769,132.977,6GWWpYCHvXk5RSD02XBq24,4,love
0.762,0.559,11,-10.307,1,0.0365,0.515,0,0.243,0.932,128.695,7Ek2kv9If3IjdMCRyeVm8g,4,love
0.731,0.447,5,-9.038,1,0.0386,0.598,0.000279,0.116,0.595,108.838,3e5eR2DBoHD2qR4HN3YmTv,4,love
0.932,0.772,0,-3.599,1,0.0369,0.225,3.24e-06,0.176,0.863,135.063,0wDEs6WvqDHq4XJZC0dHhO,4,love
0.552,0.552,11,-9.736,0,0.0364,0.052,0,0.046,0.593,208.571,1Qrdlkgg9I4J7r3P4kZNwr,4,love
0.521,0.516,2,-7.456,0,0.0369,0.723,0,0.257,0.569,136.483,2EIaO5knwUA3F2qnf9LV3S,4,love
0.575,0.654,5,-8.248,1,0.0393,0.487,0,0.127,0.443,135.014,6WbJwl0Dsr9FRXsifwiv1N,4,love
0.573,0.926,6,-6.045,1,0.0342,0.00202,0.0117,0.127,0.219,117.048,7g13jf3zqlP5S68Voo5v9m,4,love
0.602,0.548,6,-6.368,1,0.0334,0.127,1.03e-06,0.101,0.267,67.443,1l2WkPJeLEuQtBzp0DMuMX,4,love
0.574,0.187,11,-14.762,0,0.0738,0.694,0,0.0792,0.727,77.859,7E3rc13GL2I5wA6CIFXaxs,4,love
0.683,0.767,6,-4.358,1,0.0371,0.185,5.04e-06,0.118,0.434,129.997,7G6TDmGJXDoBaV6NGj3Yic,4,love
0.326,0.805,2,-2.428,1,0.0343,0.0511,0,0.109,0.277,135.855,47jkSOZX6hFbTQoFgCKAQE,4,love
0.657,0.357,7,-16.269,1,0.0606,0.198,3.05e-06,0.0621,0.507,87.961,5JWpN1YtsTFVzv5cjTAvNr,4,love
0.612,0.588,5,-5.344,1,0.146,0.285,1.87e-06,0.116,0.38,99.88,1USj0dJqfBxnOiwiOuB7pU,4,love
0.775,0.876,4,-3.968,1,0.0378,0.0983,0,0.223,0.896,131.952,2OSaUoGRynYw5jh0r2Xo8C,4,love
0.573,0.31,3,-11.134,1,0.296,0.94,5.65e-06,0.198,0.764,177.601,3RD0PGolM0mETGHaprwgMn,4,love
0.629,0.71,0,-5.516,1,0.0264,0.00588,0.00185,0.0934,0.386,94.023,1wOqPAhGS6Xk58c9vD42vp,4,love
0.421,0.36,4,-8.872,1,0.0297,0.723,0,0.194,0.0387,99.414,27ncbKwESFYzgBo9RN9IXe,1,love
0.329,0.594,5,-11.864,1,0.0521,0.00643,0.376,0.117,0.596,96.961,1z8SULDAA6rKLCeM4Kqn12,4,love
0.576,0.836,10,-5.617,1,0.0339,0.0102,0.00584,0.0752,0.594,156.019,7cU9WoW8e06g6EwKXHnU2q,4,love
0.638,0.352,10,-9.266,1,0.0268,0.492,0,0.105,0.204,94.173,7DFawVSjI88xR9mjnWwURg,3,love
0.571,0.697,0,-4.255,1,0.0294,0.00574,0,0.0775,0.636,181.987,5giCRvTkp5GV5UIAORAOof,4,love
0.706,0.801,5,-6.333,1,0.0399,0.00577,0,0.0822,0.63,100.013,1D1nixOVWOxvNfWi0UD7VX,4,love
0.578,0.767,5,-4.654,1,0.0314,0.195,0,0.168,0.666,118.938,0ywn1mAGr0E8N5p32JwuHB,4,love
0.855,0.698,10,-4.511,0,0.0447,0.245,0,0.347,0.906,124.057,1soECbw2IFdWt5W8Rb4uG7,4,love
0.421,0.73,0,-3.379,1,0.0945,0.0102,0.000243,0.24,0.492,168.02,6tArLxAD0m4iemP2eqP2P9,4,love
0.742,0.807,0,-4.539,1,0.0295,0.647,5.66e-06,0.133,0.966,130.104,1w2cCY4iJ50Pm9qtwt310x,4,love
0.61,0.583,2,-3.903,0,0.0325,0.533,0.00206,0.0844,0.416,81.997,6QYjYoZuvriUSJeGNlUoJ1,4,love
0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,7oSUp4yZ0FbuSvVmCxH2ty,4,love
0.748,0.487,2,-9.248,1,0.0651,0.79,0.0154,0.144,0.495,96.648,3LJr3TanDnPqDHXWzet4Yi,4,love
0.504,0.853,10,-7.375,1,0.226,0.219,9.1e-05,0.323,0.6,175.787,3ALDMGKhqgnv5OIny2Y6OP,4,love
0.852,0.564,7,-6.409,0,0.181,0.0337,0,0.0546,0.766,73.241,70A4fwnfHIok2WsdKY7X0P,4,love
0.394,0.389,4,-5.32,1,0.0299,0.909,0,0.351,0.0872,69.277,5CVK2MbNTV7Qg2gbCBsFEy,4,love
0.487,0.258,5,-11.801,1,0.0361,0.788,0.000213,0.0776,0.516,96.645,4usvynbYaFqgm4olpzEp9u,4,love
0.452,0.306,2,-9.632,1,0.0274,0.235,1.91e-05,0.0989,0.182,144.125,5OHUTC4EvTbL0DuZQRIGGX,4,love
0.39,0.287,1,-12.881,1,0.0302,0.447,2.87e-06,0.13,0.302,65.179,6OguEkETIgjJs48LKaOjdZ,4,love
0.486,0.565,3,-5.655,1,0.0326,0.334,0.00041,0.105,0.21,167.938,1RNZLo1oCpUsdZ14BoSv4I,4,love
0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,6Vc5wAMmXdKIAM7WUoEb7N,3,love
0.411,0.454,9,-4.536,0,0.0348,0.704,0,0.0729,0.427,105.299,1A32gfZPQjn4CJojB8Q08w,4,love
0.591,0.515,6,-6.004,1,0.0335,0.36,0,0.0723,0.562,113.994,6oOARVvXbRFCNvVgnTrsNw,4,love
0.662,0.531,8,-5.3,1,0.0361,0.202,1.16e-05,0.595,0.399,119.957,51QxenFmXlJXUN9mpvxlaL,4,love
0.763,0.73,4,-6.306,0,0.0297,0.449,1.42e-05,0.272,0.893,132.042,3lshuRqjyFVQEBv9TvppTH,4,love
0.891,0.714,4,-6.055,0,0.14,0.202,0.000234,0.0521,0.818,100.972,1AWQoqb9bSvzTjaLralEkT,4,love
0.619,0.651,7,-5.111,1,0.0299,0.0168,1.32e-05,0.201,0.593,147.948,0gef5KkTEj4r5GgW9AgVbB,4,love
0.534,0.539,9,-8.669,0,0.0263,0.632,0.0023,0.126,0.503,102.008,3gi9YCpoU2dsEj7pgWIEQf,4,love
0.42,0.353,9,-10.154,1,0.0294,0.889,5.53e-05,0.107,0.283,111.938,1tTOZjvzrkQSSf6XZFS2AY,4,love
0.388,0.609,2,-6.087,1,0.0402,0.385,4.31e-06,0.138,0.172,120.005,7iSyaNhLcjwuO22QuRYHsM,3,love
0.44,0.0492,1,-15.265,1,0.038,0.98,0.0253,0.0936,0.185,111.462,5Q8vFGe2wgjD50TzkHWAkp,4,love
0.281,0.139,4,-8.97,1,0.0421,0.926,0,0.099,0.0467,63.473,1tg28JiXBuaUj5bZ8Ppuum,4,love
0.592,0.787,5,-5.011,1,0.0287,0.0269,0,0.568,0.686,149.85,2INw3EjCElFn50HRoxohT3,3,love
0.77,0.759,1,-4.911,1,0.0322,0.198,0,0.11,0.841,127.973,5RUfUcoaI2G8amEcTvQ1nc,4,love
0.453,0.284,10,-10.907,1,0.0292,0.554,0,0.605,0.183,98.974,5sz2LrG6jY6u7U0g2k7kws,4,love
0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,34gCuhDGsG4bRPIf9bb02f,4,love
0.736,0.446,11,-9.437,1,0.0571,0.886,0.0137,0.075,0.231,106.046,5Rnv9hVUuyc5Q7jiFRHRwm,4,love
0.781,0.665,0,-6.428,1,0.0378,0.00827,0.0823,0.0949,0.308,122.988,0YrKBTS8QVwupu9OyhwtQa,4,love
0.589,0.689,0,-7.035,1,0.0464,0.552,0,0.123,0.182,97.973,5XxoHuEqz6PEaaIjM5mTgP,4,love
0.552,0.173,10,-10.576,1,0.0292,0.907,0.000401,0.105,0.0854,76.97,0mqTcM8kuu2IYPotMt7AzS,1,love
0.586,0.586,5,-5.314,0,0.0316,0.251,0,0.124,0.144,139.915,3PHYPaguCDKLK1a9cp3uXZ,4,love
0.43,0.53,5,-6.466,1,0.0256,0.137,0,0.193,0.156,82.45,78ApVOpB9Sq8BZWxxURWp2,3,love
0.616,0.728,9,-4.02,0,0.0278,0.0275,0,0.228,0.375,111.934,0cV4xwUA4ue2deqq4CZFko,4,love
0.614,0.519,11,-10.507,1,0.0288,0.114,0.934,0.104,0.607,92.253,2Q2ju4KUsGJ6AixELFbQrM,4,love
0.516,0.758,8,-7.096,1,0.0492,0.0118,0.577,0.24,0.0523,113.894,2yoz8mJVNg43BEtAN3YDkj,4,love
0.327,0.267,8,-7.109,1,0.0326,0.914,0,0.136,0.332,85.328,4oyTkYNopVIPm7Ebah6H2F,5,love
0.407,0.0293,2,-18.177,0,0.0378,0.975,1.68e-05,0.0997,0.206,135.039,3Pi8eMeDLEUMH729CyQMP9,4,love
0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,08bNPGLD8AhKpnnERrAc6G,4,love
0.146,0.253,10,-14.952,1,0.0368,0.941,0.906,0.0917,0.0379,93.977,0Ki8iaKSPLYMXZJCJx2A28,3,love
0.445,0.333,0,-7.542,1,0.0295,0.185,8.17e-06,0.105,0.08,115.536,2ZyWQzcTlpZhKZluJL9TgE,4,love
0.771,0.514,6,-5.834,1,0.0324,0.321,2.82e-05,0.0903,0.337,128.022,5TDxhVHsd9AxcWieCsYtcs,4,love
0.595,0.384,2,-12.114,1,0.0305,0.682,2.37e-06,0.0796,0.691,90.726,6RRx0mcTHHop6jC8PY6oaB,4,love
0.189,0.0489,1,-26.203,1,0.0473,0.933,0.431,0.121,0.0399,82.129,1AqIpEIBsY12yb43XPAYHi,4,love
0.822,0.409,11,-8.248,1,0.056,0.652,0,0.125,0.45,109.953,3ZQ7g4NlElOi3BmSWRXBWS,4,love
0.139,0.0676,7,-25.826,1,0.0405,0.978,0.717,0.0399,0.0376,87.282,37y9AcDRzDStviBBk6Devr,4,love
0.591,0.667,7,-6.251,0,0.0807,0.39,0,0.275,0.568,99.861,3OWHfq72Yqmot762txs7z7,4,love
0.72,0.951,0,-4.138,1,0.0525,0.00362,0.000275,0.226,0.388,128.969,5pKBCp3tRnM0VmNW4QL08v,4,love
0.6,0.544,10,-8.863,1,0.0358,0.441,0,0.255,0.32,83.992,4mljNnZ2eaXKSbEAOzLlLE,4,love
0.193,0.196,5,-17.791,1,0.0416,0.846,0.279,0.124,0.038,94.25,3IHzLpYoaDjS0sYUHjSxJ1,4,love
0.586,0.865,7,-4.092,1,0.319,0.0345,5.55e-06,0.165,0.468,172.917,02gj0J38nzyO9lNi9mzi3A,4,love
0.679,0.622,4,-8.514,0,0.0328,0.272,6.52e-05,0.106,0.483,98.028,6eTPyEkYUmDUFvNxJdNuOD,4,love
0.529,0.0964,0,-22.052,1,0.0459,0.808,0.0628,0.709,0.142,151.286,6itWAD2WxmAVQgWuk85yXx,4,love
0.525,0.205,0,-14.36,1,0.0305,0.619,0,0.0954,0.308,145.023,7LcF55tGgx1L2zDgotGTn0,3,love
0.508,0.529,2,-6.323,1,0.0266,0.292,2.54e-06,0.0767,0.452,77.007,4PLgiDjCTg1wYAVZviPEuu,4,love
0.665,0.498,5,-8.185,1,0.0831,0.228,0,0.0757,0.127,81.967,5yuShbu70mtHXY0yLzCQLQ,4,love
0.476,0.735,1,-4.166,0,0.0429,0.2,0,0.181,0.405,109.562,5Gv1lrNFnL3DhiMj3JOGaX,4,love
0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,2VxeLyX666F8uXCJ0dZF8B,4,love
0.712,0.416,11,-11.688,1,0.0295,0.474,4.14e-05,0.0519,0.407,132.111,1g795gFDpVVmUF4RNbNjue,4,love
0.637,0.73,5,-5.38,0,0.0874,0.323,0,0.0981,0.732,93.867,7iu0WYLdo4yksKf3seaxzI,4,love
0.49,0.839,7,-7.522,1,0.0548,0.0165,3.18e-05,0.124,0.307,139.887,1LrkBjlrnhmbR51kgnYOVV,4,love
0.476,0.871,7,-3.996,1,0.0345,0.00123,0.747,0.286,0.104,90.002,4hMea4T082fdFUZ9UP9WZO,4,love
0.532,0.436,0,-7.597,1,0.105,0.268,0,0.12,0.187,139.102,2roeoO9KuLK4mX34tCMkhd,4,love
0.602,0.506,2,-9.046,1,0.0273,0.687,0.0263,0.177,0.312,126.962,7gYiZXvvD8H6f0lEvLUQHD,4,love
0.537,0.691,4,-5.304,0,0.195,0.356,0,0.212,0.473,106.63,4YExNVZhqZWtq8k0AZCbGu,4,love
0.8,0.681,2,-4.076,1,0.0912,0.14,0,0.0831,0.637,92.027,3IyPnNX142pvWx6D5CiimD,4,love
0.621,0.915,1,-4.69,0,0.0339,0.0585,0,0.329,0.486,104.013,7AOJF4liBSPHtwNA3geHUe,4,love
0.714,0.434,4,-11.542,1,0.0396,0.697,0,0.0919,0.352,123.942,5jx8tCxiO0uIbo2uNia23K,4,love
0.6,0.639,0,-8.132,1,0.0472,0.0868,0,0.298,0.6,130.032,0rs32VPKGrZadwiZO5zN9l,4,love
0.547,0.79,4,-5.001,1,0.0694,0.0214,0,0.0312,0.587,86.033,3o37M5aX3HVbbVBkacJlXj,4,love
0.675,0.367,6,-10.366,1,0.0335,0.58,0.0112,0.135,0.446,130.017,6mHi3WRopBL4E6d2aDLRJ6,3,love
0.34,0.33,1,-10.144,1,0.0313,0.523,2.64e-05,0.116,0.249,130.682,64TGtWC8WLzVt7PamUo9EO,4,love
0.549,0.371,2,-9.56,1,0.0378,0.97,0.132,0.639,0.13,87.024,3FsBtu3gdlfZjBLXyDvmj1,3,love
0.706,0.712,2,-10.486,0,0.0674,0.329,0.0051,0.0632,0.509,92.005,7o6njlbwC7kCD3pzE2Bv6f,4,love
0.601,0.191,3,-15.943,1,0.0322,0.736,0.000505,0.117,0.484,98.101,7HOxwevz8H7cBSJcNYO6gH,4,love
0.58,0.604,8,-9.141,1,0.0258,0.123,0.000969,0.0878,0.657,82.999,1LbbRYE8HyhegKXtYNa0rk,4,love
0.561,0.452,7,-5.868,1,0.0291,0.739,2.38e-05,0.104,0.11,133.957,02j6iTKelEnja1ul7GrL8l,4,love
0.701,0.719,5,-6.504,0,0.0358,0.574,0,0.0889,0.841,105.947,0WLVjvta2gELFIN5mqSFpa,4,love
0.559,0.526,3,-6.183,1,0.0368,0.63,0,0.144,0.344,86.91,5efB9wfc6dn3pzll9ElIrH,4,love
0.322,0.752,2,-3.457,1,0.0422,0.633,0,0.129,0.502,126.949,0gTpQqgy5X85X16sYvsOdV,4,love
0.609,0.912,9,-3.324,1,0.0338,0.0734,3.1e-06,0.159,0.564,118.035,6z3JD6IqVvu6TUBtCfQPbe,4,love
0.425,0.185,2,-17.032,1,0.0463,0.974,0.794,0.0935,0.128,104.473,5G2mLkntZD54K14NqQkWOH,3,love
0.67,0.609,7,-10.088,1,0.0333,0.749,6.74e-05,0.227,0.573,127.463,4BDpHt1JrVQzaU7E6RBbXh,4,love
0.652,0.474,5,-9.271,1,0.0468,0.0931,0,0.152,0.737,75.74,11K8zrOH0TmBwAUUA0uKiu,4,love
0.519,0.517,1,-7.531,1,0.0286,0.0537,0,0.0928,0.344,141.808,4vHp893kV7HksfB5FN1Nk5,4,love
0.711,0.696,7,-5.05,1,0.0871,0.16,0,0.17,0.694,80.512,5HnXcJJbNXQQ7tRlQ9VN1v,4,love
0.585,0.564,3,-7.579,1,0.0226,0.236,2.22e-05,0.0609,0.383,92.949,0yA1MBQ60SoiYt7xqdS3H1,4,love
0.506,0.172,7,-13.663,1,0.0437,0.984,0.827,0.112,0.265,125.892,21eSGeO6EWEwtVU1clZUNj,4,love
0.685,0.773,8,-5.331,1,0.0308,0.548,0,0.195,0.541,119.987,3a00AOJ3RGkGgsb9FPgzA4,4,love
0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,6ic8OlLUNEATToEFU3xmaH,4,love
0.538,0.523,1,-5.11,1,0.0266,0.333,0,0.158,0.201,132.156,6OcupDJfgXbC0JR8iIbBrP,4,love
0.642,0.421,5,-9.32,0,0.0237,0.074,0,0.0676,0.453,74.849,1c48FSKfpobDF3VzopU10V,3,love
0.235,0.578,4,-6.568,0,0.0667,0.415,0,0.168,0.162,70.708,188OBitrhNsptQzFATCkqb,4,love
0.652,0.601,4,-7.988,1,0.0317,0.625,0.000165,0.17,0.302,130.308,5kGBSOrKYmhRfdPBw4xD8D,4,love
0.552,0.154,0,-13.662,1,0.0388,0.916,0,0.0845,0.352,143.671,4y7x4K88Ba0GjOLkrtmcHi,4,love
0.653,0.447,0,-8.459,0,0.0329,0.303,0,0.13,0.356,123.212,3BPtnSoJ4OnTho8CrJecC7,4,love
0.444,0.296,8,-12.873,1,0.0388,0.913,0.00191,0.0957,0.26,138.516,1mBqHMVnmMJQp3XKeUsEPh,3,love
0.607,0.425,11,-7.975,1,0.0269,0.722,0,0.0883,0.536,134.003,0vBMmF78QgtWY6dDNDPhbv,4,love
0.703,0.387,0,-9.793,1,0.039,0.598,6.85e-05,0.103,0.298,120.044,6a5xI87SEuxoeX6riFYEjM,4,love
0.252,0.565,3,-8.549,1,0.0581,0.0791,6.46e-05,0.515,0.215,80.335,4n2eqW2yhgRimam8czpH8j,4,love
0.211,0.0633,2,-18.91,1,0.058,0.986,8.55e-06,0.129,0.0448,180.545,4Kb7mrFLC2nknpBx2v5al2,3,love
0.568,0.139,2,-12.628,1,0.0361,0.97,0,0.178,0.355,164.059,3RbVSvmF9F13J1dhB9F9PY,4,love
0.666,0.521,9,-10.993,1,0.0292,0.114,0,0.0604,0.361,105.223,61EQfJXizp4MIpLYWyLoQI,4,love
0.618,0.827,2,-3.262,1,0.0457,0.332,1.1e-05,0.608,0.271,82.021,6DrWkKumfZWKwKk1qinm5d,4,love
0.653,0.872,4,-5.042,1,0.137,0.285,0,0.0821,0.747,92.976,6fdTxw5EDcsfnqMmWst55c,4,love
0.586,0.729,0,-6.806,0,0.287,0.246,0.000235,0.314,0.464,79.888,5feRp0hymeACBAgBdBSTcp,4,love
0.543,0.62,8,-10.629,1,0.0648,0.0379,1.19e-06,0.0559,0.607,167.141,0jHkgTtTaqg5LNCiYDQPUB,4,love
0.731,0.973,1,-3.797,0,0.137,0.00119,0.155,0.04,0.556,150.035,6S6q6Wvko8EG00RyaLIAcL,4,love
0.646,0.262,11,-11.159,1,0.0866,0.486,0.396,0.112,0.197,83.186,6s4xndGKUhW0xXPYvFlwcL,4,love
0.52,0.513,7,-7.208,1,0.0256,0.281,0,0.0976,0.17,77.903,6lvsJDZ7336YmpBzcNGhbe,4,love
0.72,0.837,1,-7.264,1,0.0359,0.49,0,0.208,0.917,92.025,628A1ThsViFrgjqgRAy4aa,4,love
0.643,0.541,1,-8.786,1,0.0777,0.463,0,0.381,0.499,132.143,7JdZZfozlODQ08ATf8xIZ6,4,love
0.686,0.778,8,-5.328,1,0.0307,0.553,0,0.206,0.527,119.977,0ECtOTGgOhHYGiF9dF60oZ,4,love
0.568,0.401,7,-6.341,1,0.0297,0.382,0,0.262,0.296,95.796,5lK18Pt33xNudq4qYDxIm8,4,love
0.302,0.327,8,-11.533,1,0.0342,0.689,0,0.0962,0.0928,104.343,5zVY1h1jUFLhZ7fLBjMTK7,3,love
0.475,0.413,0,-7.157,1,0.0262,0.849,1.02e-05,0.207,0.335,94.402,1F6htccNatgML4CzDqptZS,4,love
0.448,0.657,0,-8.4,1,0.0374,0.123,0,0.164,0.673,128.143,1aT2Y74HHwKVqecULhvJYl,4,love
0.802,0.759,0,-4.25,1,0.0358,0.685,0,0.117,0.858,125.006,2amDEL2PDqi5VruNH3Z387,4,love
0.413,0.592,0,-7.953,1,0.0438,0.622,0.000111,0.204,0.279,149.702,7aMKUBtzQO3LIT5fPBM3TW,3,love
0.935,0.479,11,-10.981,0,0.306,0.107,5.25e-05,0.118,0.773,123.644,1N33JzVusZ8awiZo6kcldO,4,love
0.834,0.552,9,-8.638,0,0.079,0.214,0.000352,0.048,0.912,155.686,7mV9ia2PsTJ1yYmGNv9tEE,4,love
0.567,0.762,9,-5.285,1,0.291,0.0727,0,0.663,0.319,114.653,59JQDNDCnWb8xmf1tzXQcX,5,love
0.618,0.695,7,-5.415,1,0.189,0.211,3.96e-05,0.111,0.766,199.95,4za2QYGfHlYml23pChrpXO,3,love
0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,2mtVxf50BYsKNtQoz8sfzm,3,love
0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038,4ut5G4rgB1ClpMTMfjoIuy,4,love
0.65,0.138,7,-13.318,0,0.039,0.879,8.81e-05,0.153,0.331,80.699,2bUK1EW5FPfpNDLO42XKqV,4,love
0.494,0.637,5,-6.381,1,0.0333,0.669,0,0.0882,0.1,147.924,3ngc7rGlfeFaskU90EWl4R,4,love
0.594,0.804,7,-3.311,1,0.0378,0.221,0,0.12,0.326,115.941,4jxer0xkjnjrOjKIg2Jfxz,4,love
0.228,0.224,7,-12.749,1,0.0311,0.946,0.000222,0.273,0.18,60.3,2TjnCxxQRYn56Ye8gkUKiW,4,love
0.377,0.317,5,-16.407,1,0.0537,0.949,0.918,0.11,0.453,177.818,1Dkfgzp8RV5aArghPjmWiD,4,love
0.498,0.759,0,-9.969,1,0.0361,0.0744,0,0.15,0.694,136.453,3R6GxZEzCWDNnwo8QWeOw6,4,love
0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,5J4ZkQpzMUFojo1CtAZYpn,4,love
0.358,0.471,0,-7.411,1,0.0275,0.655,0,0.173,0.162,94.92,10p0nLnAzyyVr4YWxaSerl,3,love
0.492,0.219,5,-17.94,1,0.0276,0.227,0.000316,0.109,0.209,82.189,6kmyByOHAz0nUpaI3LBNZK,4,love
0.541,0.628,11,-5.584,1,0.0296,0.0247,3.43e-06,0.264,0.535,160.051,5Rv2Qybimpsp9hzFnMQBYN,4,love
0.559,0.393,0,-11.095,1,0.0237,0.717,0,0.0532,0.669,90.105,5MLLuLqPdUlx8bfKtdkLwO,4,love
0.809,0.817,8,-3.741,1,0.0313,0.504,0.000172,0.0617,0.961,129.979,4wfpKIXBjgfCT5neN1Lgwt,4,love
0.716,0.805,4,-3.839,1,0.0856,0.014,3.1e-06,0.291,0.719,142.886,6tHWl8ows5JOZq9Yfaqn3M,4,love
0.262,0.0454,0,-24.125,1,0.0332,0.941,0.718,0.0918,0.0712,133.183,5ONPeQRp1m4KJ0M57qBj1D,5,love
0.723,0.763,7,-6.366,1,0.0262,0.122,0.00543,0.343,0.586,120.962,0cm2TYWB3nI1gmM2wW4Icg,4,love
0.189,0.0448,9,-26.624,1,0.0761,0.972,0.302,0.378,0.286,172.289,31BwgwVepwTRFb6BFew547,4,love
0.634,0.487,0,-4.835,1,0.028,0.768,0.000349,0.911,0.322,135.874,2cbMXc0P5s271VwZOUk1Gb,4,love
0.345,0.0085,11,-25.382,1,0.049,0.985,0.857,0.087,0.0518,129.6,1eUMjPofs5R6PotojRzniV,3,love
0.779,0.582,5,-10.724,1,0.0342,0.3,0,0.134,0.891,128.033,6TEG5tLQFyRUPJSQSnHDx4,4,love
0.615,0.263,2,-9.82,1,0.0394,0.826,0,0.0893,0.25,140.099,7KmzW7UbwR6A55r41gm6Ql,4,love
0.45,0.734,9,-5.766,0,0.0873,0.584,0,0.341,0.687,167.683,0bwb8u3Gs8gm9z7EiD9FK3,3,love
0.607,0.531,11,-9.003,1,0.0291,0.37,0,0.0879,0.357,73.856,2Z7bUp8cJKTM9eoj7hvWXG,4,love
0.344,0.325,11,-10.005,0,0.0287,0.348,0.0239,0.0686,0.0773,118.556,20EpQjfV7B4ZQJkIdHO1Tw,4,love
0.524,0.793,0,-6.001,1,0.163,0.267,0.000248,0.202,0.779,81.982,2kurCucOSCAu1xo0t2f3Vz,4,love
0.688,0.744,0,-5.739,1,0.0351,0.535,0,0.376,0.751,108.059,3A1LphuJ5lQD6NjPtxtYFh,4,love
